comment,created,author,extra_relation,update_type,ticket
Just to reassure that I would like to know who are the owners of the mentioned corporation and where it has been registered. Thanks!,2014-08-25 22:00:48.334830,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgMDoh7IKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
,2014-09-01 14:54:41.946430,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSC1VzZXJQcm9maWxlGOrHPgw,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"Dear Lejla,

Thank you very much. This is a good tip. I will look for that. I just wonder if it would be possible still to do some research on your databases. 

Best,

Eduardo",2014-08-27 18:11:14.162930,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgMDoh7IKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"Finished, ",2014-09-03 14:56:35.493740,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSC1VzZXJQcm9maWxlGOrHPgw,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"The company might be registered in different countries such as Curacao, USA, Spain and Panama",2014-08-25 21:58:35.126420,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgMDoh7IKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"¡Hola de nuevo Eduardo! Mira, después de una búsqueda muy profunda aparecen pistas pero no records, porque parece que Ebisu Multicurrency Fund fuera un 'fonde de inversión extranjera' o una figura de ese tipo y no una compañía o SA. 

En archivos periodísticos de Colombia, lo nombran como ""fondo extranjero"". El 30 de diciembre de 2009 el periódico El Tiempo publicó esto: http://www.eltiempo.com/archivo/documento-2013/CMS-6862649. 

Sin embargo, en Colombia no aparece ninguna sociedad con el nombre de tu consulta. Sí aparecen similares como EBISU SAS EMPRESA DE SERVICIOS Y SUMINISTROS, EBISU SA y EBISU LTDA y otros así.

Tampoco en otros países de la región. En Panamá hay compañías con los nombres EBISU FINANCIAL SERVICES S.A, Ebisu Marina SA, Ebisu Trader Coorp. y otras similares. 

Tal vez podrías contactar a algún periodista de El Tiempo o la revista Portafolio para consultarles, es lo único que aparece en la búsqueda: notas de ambos sobre la venta mencionada arriba. Tengo la sospecha de que se trata de un fondo en algún banco o institución financiera, pero no podría confirmarlo. En ese caso los datos no serían públicos. Seguramente los colegas que publicaron conocerán igual un poco más.

Si te acercas un poco más y defines mejor, nos avisas así seguimos con el rastreo. 

Quedamos pendientes, mientras te dejo saludos,

Sol",2014-09-01 14:45:26.927720,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSC1VzZXJQcm9maWxlGOrHPgw,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"Dear Eduardo,

it is going to be a lot of work to figure out where the company is registered. If you have access to them, I suggest you take a look at the annual reports of the bank Colpatria. This fund bought the bank, so the location of the fund is likely to be listed in the annual reports of this bank. And the annual reports of the bank are probably available on their website or somewhere else.

Best,

Lejla Camdzic
Researcher",2014-08-26 07:21:02.952970,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"PD: Por las dudas te dejo los nombres de los socios de la empresa EBISU FINANCIAL SERVICES en Panamá, tal vez te suene alguno y tengan alguna conexión. Son: ESTEBAN BERNAL, RICARDO DARIO SALCEDO, ADOLFO SAURI. Me avisas cualquier cosa. ",2014-09-01 21:18:47.631010,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSC1VzZXJQcm9maWxlGOrHPgw,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
,2014-08-26 07:09:02.075700,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"Hola Sol,

Muchísimas gracias por tu apoyo. La distinción entre Fondos y compañías me ayuda a entender un poco más. Ya me había encontrado ese reporte periodístico, de hecho la única referencia que arroja Google. Gracias por compartirla. Me pregunto si tienes algún contacto en El Tiempo al que pudiese hacerle esa consulta sobre el vínculo con Colpatria. Saludos, Eduardo",2014-09-01 18:18:40.445870,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgMDoh7IKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
"Dear Eduardo,

I did all the searches available to me but I also asked for help from our researcher for the Latin America countries and Spanish speaking parts of the world. Maybe she will be able to come up with something.
She will let you know directly if she does.

Best,

Lejla",2014-08-27 18:52:59.235840,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAuLe3Cgw
,2014-04-07 12:54:42.531140,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyKMKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAwMq3Cgw
,2014-04-21 11:38:43.600060,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAwMq3Cgw
,2014-04-07 13:29:17.888000,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAwMq3Cgw
,2014-04-21 11:44:13.147360,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAwMq3Cgw
,2014-04-25 09:11:53.218650,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyKMKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA7te3Cgw
,2014-05-20 10:08:29.100980,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA7te3Cgw
,2014-04-28 11:12:30.933930,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA7te3Cgw
,2014-05-20 10:09:26.889990,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA7te3Cgw
,2014-10-15 08:33:48.170190,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAgOK3Cgw
,2014-10-15 08:33:48.489260,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAgOK3Cgw
merge :),2014-11-30 19:03:47.994430,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGOmvugQM,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAgOK3Cgw
,2014-09-01 13:38:30.146160,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGOmvugQM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAgOK3Cgw
,2014-07-11 08:24:55.414850,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-07-11 08:24:55.710790,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-12-22 14:25:31.301800,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-12-22 14:27:47.863700,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyJwsSBlRpY2tldBiAgICAn4q4CgwLEgxUaWNrZXRDaGFyZ2UYseoBDA,charge,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-12-22 14:27:55.138400,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,paid,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-12-22 14:28:03.763640,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-07-07 06:44:15.718750,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyKMKDA,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICAn4q4Cgw
,2014-06-16 14:17:04.183530,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAzLm4Cgw
,2014-06-11 15:16:12.566260,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyFAsSC1VzZXJQcm9maWxlGInR6QIM,,open,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAzLm4Cgw
"Hello Ana,

Seychelles are unfortunately a location where nothing is available. Other than this company in Romania, Orbis does not show any other subsidiaries.
It looks like your best bet is digging through the local registry.

Wish I could have helped more.

Lejla",2014-06-16 14:16:57.483570,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAzLm4Cgw
,2014-06-16 14:13:55.530310,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgIDAzLm4Cgw
,2014-12-22 14:30:12.034410,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,update,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA6b64Cgw
,2014-12-22 14:32:11.286170,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyJgsSBlRpY2tldBiAgICA6b64CgwLEgxUaWNrZXRDaGFyZ2UYkU4M,charge,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA6b64Cgw
,2014-12-22 14:32:19.520970,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,paid,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA6b64Cgw
,2014-12-22 14:32:41.100550,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyGAsSC1VzZXJQcm9maWxlGICAgICAyqAKDA,,close,ah5zfmludmVzdGlnYXRpdmUtZGFzaGJvYXJkLXByb2RyEwsSBlRpY2tldBiAgICA6b64Cgw
